id,symbol,price,side,volume,high,low,max_profit,max_loss,,
15707253,XRPUSDT,0.445,2,2708,0.4646,0.4415,53.0768,9.478,,
15707255,XRPUSDT,0.445,2,7514.8,0.4646,0.4415,147.29008,26.3018,,
15707257,XRPUSDT,0.4448,2,22.6,0.4646,0.4415,0.44748,0.07458,,
15707259,XRPUSDT,0.445,2,49.9,0.4646,0.4415,0.97804,0.17465,,
15707262,XRPUSDT,0.4457,1,218.2,0.4646,0.4415,0.91644,4.12398,,
15707264,XRPUSDT,0.4456,1,223.5,0.4646,0.4415,0.91635,4.2465,,
15707266,XRPUSDT,0.4461,1,31,0.4646,0.4415,0.1426,0.5735,,
15707268,XRPUSDT,0.446,2,1959,0.4646,0.4415,36.4374,8.8155,,
15707271,XRPUSDT,0.4466,1,1713.6,0.4646,0.4415,8.73936,30.8448,,
15707278,XRPUSDT,0.4467,1,698.6,0.4646,0.4415,3.63272,12.50494,,
15707283,XRPUSDT,0.4467,2,152.4,0.4646,0.4415,2.72796,0.79248,,
15707284,XRPUSDT,0.4467,2,152.4,0.4646,0.4415,2.72796,0.79248,,
15707286,XRPUSDT,0.447,2,99,0.4646,0.4415,1.7424,0.5445,,
15707287,XRPUSDT,0.447,2,99,0.4646,0.4415,1.7424,0.5445,,
15707288,XRPUSDT,0.447,2,156.5,0.4646,0.4415,2.7544,0.86075,,
15707289,ETHUSDT,1745.04,2,0.032,1762.61,1738.86,0.56224,0.19776,,
15707292,BTCUSDT,27460.51,1,0.0008,27784.8,27357.14,0.082696,0.259432,,
15707293,ETHUSDT,1744.83,2,0.006,1762.61,1740.61,0.10668,0.02532,,
15707296,XRPUSDT,0.4469,2,2000,0.4646,0.4421,35.4,9.6,,
15707297,BTCUSDT,27462.85,2,0.0008,27784.8,27357.14,0.25756,0.084568,,
15707298,XRPUSDT,0.447,2,156.5,0.4646,0.4421,2.7544,0.76685,,
15707299,XRPUSDT,0.4474,2,156.4,0.4646,0.4421,2.69008,0.82892,,
15707300,XRPUSDT,0.4474,2,156.4,0.4646,0.4421,2.69008,0.82892,,
15707301,XRPUSDT,0.4472,2,44.9,0.4646,0.4421,0.78126,0.22899,,
15707302,XRPUSDT,0.4472,2,156.5,0.4646,0.4421,2.7231,0.79815,,
15707303,XRPUSDT,0.4472,2,156.5,0.4646,0.4421,2.7231,0.79815,,
15707305,XRPUSDT,0.4474,2,156.4,0.4646,0.4421,2.69008,0.82892,,
15707306,XRPUSDT,0.4475,2,27.1,0.4646,0.4421,0.46341,0.14634,,
15707307,XRPUSDT,0.4476,1,161.8,0.4646,0.4421,0.8899,2.7506,,
15707310,BTCUSDT,27477.99,2,0.0004,27784.8,27357.14,0.122724,0.04834,,
15707313,XRPUSDT,0.4459,2,796.6,0.4646,0.4421,14.89642,3.02708,,
15707314,XRPUSDT,0.4459,2,100,0.4646,0.4421,1.87,0.38,,
15707318,XRPUSDT,0.4451,2,86.3,0.4646,0.4421,1.68285,0.2589,,
15707319,XRPUSDT,0.4451,2,86.3,0.4646,0.4421,1.68285,0.2589,,
15707321,BTCUSDT,27425.97,2,0.0347,27784.8,27357.14,12.451401,2.388401,,
15707322,ETHUSDT,1743.07,1,0.022,1762.61,1740.61,0.05412,0.42988,,
15707324,XRPUSDT,0.4449,2,157.3,0.4646,0.4421,3.09881,0.44044,,
15707325,XRPUSDT,0.4449,2,157.3,0.4646,0.4421,3.09881,0.44044,,
15707326,XRPUSDT,0.4449,2,157.3,0.4646,0.4421,3.09881,0.44044,,
15707327,XRPUSDT,0.4449,2,157.3,0.4646,0.4421,3.09881,0.44044,,
15707328,XRPUSDT,0.4449,2,157.3,0.4646,0.4421,3.09881,0.44044,,
15707329,BTCUSDT,27423.91,2,0.0052,27784.8,27357.14,1.876628,0.347204,,
15707330,XRPUSDT,0.4452,1,1289.6,0.4646,0.4421,3.99776,25.01824,,
15707334,XRPUSDT,0.4457,1,9126.8,0.4646,0.4421,32.85648,172.49652,,
15707337,XRPUSDT,0.4457,1,227.3,0.4646,0.4421,0.81828,4.29597,,
15707338,XRPUSDT,0.4454,2,25,0.4646,0.4421,0.48,0.0825,,
15707340,XRPUSDT,0.4456,1,150,0.4646,0.4421,0.525,2.85,,
15707341,XRPUSDT,0.4455,2,157.1,0.4646,0.4421,3.00061,0.53414,,
15707342,XRPUSDT,0.4455,2,157.1,0.4646,0.4421,3.00061,0.53414,,
15707343,XRPUSDT,0.4455,2,140,0.4646,0.4421,2.674,0.476,,
15707344,XRPUSDT,0.4456,1,150,0.4646,0.4421,0.525,2.85,,
15707345,XRPUSDT,0.4457,1,161.2,0.4646,0.4421,0.58032,3.04668,,
15707346,XRPUSDT,0.4457,1,146.2,0.4646,0.4421,0.52632,2.76318,,
15707348,BTCUSDT,27443.17,1,0.001,27784.8,27357.14,0.08603,0.34163,,
15707349,BTCUSDT,27443.47,1,0.0015,27784.8,27357.14,0.129495,0.511995,,
15707350,BTCUSDT,27443.43,2,0.0005,27784.8,27357.14,0.170685,0.043145,,
15707351,ETHUSDT,1746.11,1,0.061,1762.61,1740.61,0.3355,1.0065,,
15707352,XRPUSDT,0.4466,2,78.5,0.4646,0.4421,1.413,0.35325,,
15707353,XRPUSDT,0.4466,2,78.6,0.4646,0.4421,1.4148,0.3537,,
15707354,XRPUSDT,0.4466,2,78.5,0.4646,0.4421,1.413,0.35325,,
15707355,XRPUSDT,0.4466,2,78.5,0.4646,0.4421,1.413,0.35325,,
15707358,ETHUSDT,1746.17,2,0.038,1762.61,1740.61,0.62472,0.21128,,
15707359,XRPUSDT,0.4452,2,288.5,0.4646,0.4421,5.5969,0.89435,,
15707361,ETHUSDT,1746.11,2,0.061,1762.61,1740.61,1.0065,0.3355,,
15707362,ETHUSDT,1746.45,1,0.06,1762.61,1740.61,0.3504,0.9696,,
15707371,XRPUSDT,0.4443,1,143,0.4646,0.4421,0.3146,2.9029,,
15707375,XRPUSDT,0.444,2,86,0.4646,0.4421,1.7716,0.1634,,
15707376,XRPUSDT,0.444,2,296.5,0.4646,0.4421,6.1079,0.56335,,
15707378,XRPUSDT,0.4436,1,64.1,0.4646,0.4421,0.09615,1.3461,,
15707379,XRPUSDT,0.4438,2,204.2,0.4646,0.4421,4.24736,0.34714,,
15707380,XRPUSDT,0.444,2,155,0.4646,0.4421,3.193,0.2945,,
15707381,XRPUSDT,0.4441,1,103.2,0.4646,0.4421,0.2064,2.1156,,
15707382,XRPUSDT,0.444,1,2277.3,0.4646,0.4421,4.32687,46.91238,,
15707383,ETHUSDT,1744.38,1,0.038,1762.61,1740.61,0.14326,0.69274,,
15707384,XRPUSDT,0.4438,2,340.6,0.4646,0.4421,7.08448,0.57902,,
15707391,XRPUSDT,0.4436,1,64.1,0.4646,0.4421,0.09615,1.3461,,
15707393,XRPUSDT,0.4436,1,143.8,0.4646,0.4421,0.2157,3.0198,,
15707397,XRPUSDT,0.4435,2,317.9,0.4646,0.4421,6.70769,0.44506,,
15707401,XRPUSDT,0.4421,2,375.2,0.4646,0.4421,8.442,0,,
15707404,ETHUSDT,1742.57,2,0.012,1762.61,1740.61,0.24048,0.02352,,
15707406,XRPUSDT,0.4428,1,47.1,0.4646,0.4421,0.03297,1.02678,,
15707409,XRPUSDT,0.4422,2,274,0.4646,0.4421,6.1376,0.0274,,
15707411,XRPUSDT,0.4424,1,67.9,0.4646,0.4421,0.02037,1.50738,,
15707412,XRPUSDT,0.4424,1,223.7,0.4646,0.4421,0.06711,4.96614,,
15707413,XRPUSDT,0.4424,2,864.7,0.4646,0.4421,19.19634,0.25941,,
15707414,XRPUSDT,0.4424,2,600,0.4646,0.4421,13.32,0.18,,
15707415,XRPUSDT,0.4425,1,208.2,0.4646,0.4421,0.08328,4.60122,,
15707416,XRPUSDT,0.4424,2,263.4,0.4646,0.4421,5.84748,0.07902,,
15707418,XRPUSDT,0.4426,2,790.5,0.4646,0.4421,17.391,0.39525,,
15707420,XRPUSDT,0.4429,2,433.5,0.4646,0.4421,9.40695,0.3468,,
15707422,XRPUSDT,0.4432,2,964.9,0.4646,0.4421,20.64886,1.06139,,
15707431,XRPUSDT,0.4429,1,66.5,0.4646,0.4421,0.0532,1.44305,,
15707432,XRPUSDT,0.4427,2,460,0.4646,0.4421,10.074,0.276,,
15707449,XRPUSDT,0.4436,2,2773.1,0.4646,0.4421,58.2351,4.15965,,
15707451,XRPUSDT,0.4436,2,1128.7,0.4646,0.4421,23.7027,1.69305,,
15707452,XRPUSDT,0.4436,2,910,0.4646,0.4421,19.11,1.365,,
15707457,XRPUSDT,0.4447,1,29.3,0.4646,0.4421,0.07618,0.58307,,
15707464,XRPUSDT,0.4442,2,23,0.4646,0.4421,0.4692,0.0483,,
15707466,BTCUSDT,27428.99,2,0.0008,27784.8,27357.14,0.284648,0.05748,,
15707469,XRPUSDT,0.4442,1,66.5,0.4646,0.4421,0.13965,1.3566,,
15707470,XRPUSDT,0.4443,1,828.3,0.4646,0.4421,1.82226,16.81449,,
15707472,BTCUSDT,27407.02,2,0.0005,27784.8,27357.14,0.18889,0.02494,,
15707477,XRPUSDT,0.4439,2,94.3,0.4646,0.4421,1.95201,0.16974,,
15707479,XRPUSDT,0.4438,1,30.9,0.4646,0.4421,0.05253,0.64272,,
15707480,ETHUSDT,1744.23,1,0.006,1762.61,1740.61,0.02172,0.11028,,
15707482,BTCUSDT,27428.15,1,0.0004,27784.8,27357.14,0.028404,0.14266,,
15707487,XRPUSDT,0.4437,1,285,0.4646,0.4421,0.456,5.9565,,
15707489,XRPUSDT,0.4438,2,1700,0.4646,0.4421,35.36,2.89,,
15707491,XRPUSDT,0.444,1,238.7,0.4646,0.4421,0.45353,4.91722,,
15707493,XRPUSDT,0.444,2,112.5,0.4646,0.4421,2.3175,0.21375,,
15707494,XRPUSDT,0.4442,1,21.1,0.4646,0.4421,0.04431,0.43044,,
15707500,XRPUSDT,0.444,2,38,0.4646,0.4421,0.7828,0.0722,,
15707503,XRPUSDT,0.4442,2,536.7,0.4646,0.4421,10.94868,1.12707,,
15707505,BTCUSDT,27417,1,0.001,27784.8,27357.14,0.05986,0.3678,,
15707507,XRPUSDT,0.4445,2,30,0.4646,0.4421,0.603,0.072,,
15707510,XRPUSDT,0.4446,1,673.4,0.4646,0.4421,1.6835,13.468,,
15707511,XRPUSDT,0.4444,2,949.5,0.4646,0.4421,19.1799,2.18385,,
15707515,XRPUSDT,0.4447,2,112.4,0.4646,0.4421,2.23676,0.29224,,
15707522,XRPUSDT,0.4445,2,464.2,0.4646,0.4421,9.33042,1.11408,,
15707531,ETHUSDT,1742.47,2,0.006,1762.61,1740.61,0.12084,0.01116,,
15707532,BTCUSDT,27407.01,2,0.0004,27784.8,27357.14,0.151116,0.019948,,
15707535,XRPUSDT,0.4446,1,70.2,0.4646,0.4421,0.1755,1.404,,
15707536,XRPUSDT,0.4446,1,222.8,0.4646,0.4421,0.557,4.456,,
15707537,XRPUSDT,0.4445,2,30.9,0.4646,0.4421,0.62109,0.07416,,
15707539,ETHUSDT,1742.76,2,0.024,1762.61,1740.61,0.4764,0.0516,,
15707542,BTCUSDT,27422,2,0.001,27784.8,27357.14,0.3628,0.06486,,
15707544,XRPUSDT,0.4448,2,4499.8,0.4646,0.4421,89.09604,12.14946,,
15707545,XRPUSDT,0.4449,1,36.9,0.4646,0.4421,0.10332,0.72693,,
15707550,XRPUSDT,0.4446,1,67.3,0.4646,0.4421,0.16825,1.346,,
15707551,XRPUSDT,0.4446,1,67.3,0.4646,0.4421,0.16825,1.346,,
15707552,XRPUSDT,0.4446,1,67.2,0.4646,0.4421,0.168,1.344,,
15707554,ETHUSDT,1743.64,1,0.118,1762.61,1740.61,0.35754,2.23846,,
15707555,ETHUSDT,1743.93,2,0.012,1762.61,1740.61,0.22416,0.03984,,
15707557,XRPUSDT,0.4451,1,991.5,0.4646,0.4421,2.9745,19.33425,,
15707563,ETHUSDT,1744.17,1,0.007,1762.61,1740.61,0.02492,0.12908,,
15707564,ETHUSDT,1744.23,1,0.008,1762.61,1740.61,0.02896,0.14704,,
15707565,BTCUSDT,27441.33,1,0.0005,27784.8,27357.14,0.042095,0.171735,,
15707566,BTCUSDT,27441.33,1,0.0439,27784.8,27357.14,3.695941,15.078333,,
15707571,XRPUSDT,0.445,1,34.9,0.4646,0.4421,0.10121,0.68404,,
15707575,XRPUSDT,0.4445,1,67.2,0.4646,0.4421,0.16128,1.35072,,
15707576,XRPUSDT,0.4445,1,116.1,0.4646,0.4421,0.27864,2.33361,,
15707577,XRPUSDT,0.4445,1,116.1,0.4646,0.4421,0.27864,2.33361,,
15707588,XRPUSDT,0.4447,1,69.4,0.4646,0.4421,0.18044,1.38106,,
15707589,XRPUSDT,0.4447,1,146.9,0.4646,0.4421,0.38194,2.92331,,
15707591,ETHUSDT,1744.98,2,0.006,1762.61,1740.61,0.10578,0.02622,,
15707592,ETHUSDT,1744.89,2,0.009,1762.61,1740.61,0.15948,0.03852,,
15707593,ETHUSDT,1745,2,0.066,1762.61,1740.61,1.16226,0.28974,,
15707594,XRPUSDT,0.4449,2,50,0.4646,0.4421,0.985,0.14,,
15707595,BTCUSDT,27448.3,2,0.0005,27784.8,27357.14,0.16825,0.04558,,
15707597,XRPUSDT,0.4451,1,23,0.4646,0.4421,0.069,0.4485,,
15707598,XRPUSDT,0.4449,1,69.4,0.4646,0.4421,0.19432,1.36718,,
15707599,XRPUSDT,0.4451,2,44,0.4646,0.4421,0.858,0.132,,
15707600,XRPUSDT,0.4452,1,2078.5,0.4646,0.4421,6.44335,40.3229,,
15707601,XRPUSDT,0.4452,2,168.7,0.4646,0.4462,3.27278,-0.1687,,
15707602,XRPUSDT,0.4452,1,69.3,0.4646,0.4462,-0.0693,1.34442,,
15707606,XRPUSDT,0.4446,1,33.8,0.4646,0.4462,-0.05408,0.676,,
15707608,XRPUSDT,0.4442,1,1726.6,0.4646,0.4462,-3.4532,35.22264,,
15707610,XRPUSDT,0.4442,2,275,0.4646,0.4462,5.61,-0.55,,
15707611,XRPUSDT,0.4442,2,222.6,0.4646,0.4462,4.54104,-0.4452,,
15707613,ETHUSDT,1744.04,1,0.041,1762.61,1738.11,0.24313,0.76137,,
15707615,XRPUSDT,0.4442,2,143.8,0.4646,0.4462,2.93352,-0.2876,,
15707617,BTCUSDT,27419.9,1,0.001,27784.8,27388.46,0.03144,0.3649,,
15707618,XRPUSDT,0.443,2,122,0.4646,0.4462,2.6352,-0.3904,,
15707621,XRPUSDT,0.4432,1,152.5,0.4646,0.4462,-0.4575,3.2635,,
15707626,XRPUSDT,0.4432,1,252.7,0.4646,0.4462,-0.7581,5.40778,,
15707653,XRPUSDT,0.4438,1,249.5,0.4646,0.4462,-0.5988,5.1896,,
15707656,XRPUSDT,0.4432,2,225.7,0.4646,0.4462,4.82998,-0.6771,,
15707662,XRPUSDT,0.443,2,500,0.4646,0.4462,10.8,-1.6,,
15707663,BTCUSDT,27389.99,1,0.0081,27784.8,27388.46,0.012393,3.197961,,
15707665,ETHUSDT,1742.01,1,0.007,1762.61,1738.11,0.0273,0.1442,,
15707667,XRPUSDT,0.4431,1,126.9,0.4646,0.4462,-0.39339,2.72835,,
15707669,XRPUSDT,0.4433,1,70.7,0.4646,0.4462,-0.20503,1.50591,,
15707672,XRPUSDT,0.4426,1,94.6,0.4646,0.4462,-0.34056,2.0812,,
15707682,BTCUSDT,27380.23,1,0.0017,27784.8,27388.46,-0.013991,0.687769,,
15707685,XRPUSDT,0.4424,2,58.9,0.4646,0.4462,1.30758,-0.22382,,
15707686,XRPUSDT,0.4424,2,58.9,0.4646,0.4462,1.30758,-0.22382,,
15707687,XRPUSDT,0.4424,2,157.3,0.4646,0.4462,3.49206,-0.59774,,
15707688,XRPUSDT,0.4425,1,1427.2,0.4646,0.4462,-5.28064,31.54112,,
15707689,XRPUSDT,0.4424,2,77.9,0.4646,0.4462,1.72938,-0.29602,,
15707690,XRPUSDT,0.4424,2,77.9,0.4646,0.4462,1.72938,-0.29602,,
15707691,XRPUSDT,0.4424,2,89.5,0.4646,0.4462,1.9869,-0.3401,,
15707692,XRPUSDT,0.4428,1,69.5,0.4646,0.4462,-0.2363,1.5151,,
15707697,XRPUSDT,0.4429,1,563.6,0.4646,0.4462,-1.85988,12.23012,,
15707698,XRPUSDT,0.4427,2,170,0.4646,0.4462,3.723,-0.595,,
15707699,BTCUSDT,27383.22,2,0.0041,27784.8,27388.46,1.646478,-0.021484,,
15707700,XRPUSDT,0.4432,1,39.1,0.4646,0.4462,-0.1173,0.83674,,
15707701,XRPUSDT,0.4431,2,25,0.4646,0.4462,0.5375,-0.0775,,
15707702,BTCUSDT,27386.92,1,0.0027,27784.8,27388.46,-0.004158,1.074276,,
15707704,XRPUSDT,0.4434,1,1780.4,0.4646,0.4462,-4.98512,37.74448,,
15707706,XRPUSDT,0.4435,1,106.2,0.4646,0.4462,-0.28674,2.24082,,
15707707,XRPUSDT,0.4435,1,106.2,0.4646,0.4462,-0.28674,2.24082,,
15707708,XRPUSDT,0.4435,1,67.3,0.4646,0.4462,-0.18171,1.42003,,
15707709,XRPUSDT,0.4435,1,67.3,0.4646,0.4462,-0.18171,1.42003,,
15707710,XRPUSDT,0.4435,1,5436.2,0.4646,0.4462,-14.67774,114.70382,,
15707711,XRPUSDT,0.4437,1,81.1,0.4646,0.4462,-0.20275,1.69499,,
15707712,XRPUSDT,0.444,2,5756,0.4646,0.4462,118.5736,-12.6632,,
15707713,XRPUSDT,0.4436,2,1474,0.4646,0.4462,30.954,-3.8324,,
15707714,XRPUSDT,0.4435,2,130.3,0.4646,0.4462,2.74933,-0.35181,,
15707719,ETHUSDT,1745,2,0.034,1762.61,1738.11,0.59874,0.23426,,
15707724,BTCUSDT,27428,2,0.001,27784.8,27388.46,0.3568,0.03954,,
15707725,XRPUSDT,0.4444,2,58,0.4646,0.4462,1.1716,-0.1044,,
15707726,XRPUSDT,0.4448,2,27.3,0.4646,0.4462,0.54054,-0.03822,,
15707730,XRPUSDT,0.4453,2,26.6,0.4646,0.4462,0.51338,-0.02394,,
15707731,XRPUSDT,0.4456,1,65.8,0.4646,0.4462,-0.03948,1.2502,,
15707733,XRPUSDT,0.4455,1,222,0.4646,0.4462,-0.1554,4.2402,,
15707734,XRPUSDT,0.4452,2,283.3,0.4646,0.4462,5.49602,-0.2833,,
15707738,ETHUSDT,1750.24,1,0.035,1762.61,1738.11,0.42455,0.43295,,
15707739,ETHUSDT,1749.34,1,0.038,1762.61,1738.11,0.42674,0.50426,,
15707740,ETHUSDT,1749.83,1,0.111,1762.61,1738.11,1.30092,1.41858,,
15707745,ETHUSDT,1752,2,0.065,1762.61,1738.11,0.68965,0.90285,,
15707748,XRPUSDT,0.4465,2,753,0.4646,0.4462,13.6293,0.2259,,
15707752,XRPUSDT,0.4467,1,29.9,0.4646,0.4462,0.01495,0.53521,,
15707753,XRPUSDT,0.4463,2,1818,0.4646,0.4462,33.2694,0.1818,,
15707758,ETHUSDT,1751.15,1,0.008,1762.61,1738.11,0.10432,0.09168,,
15707759,ETHUSDT,1751.04,1,0.007,1762.61,1738.11,0.09051,0.08099,,
15707761,XRPUSDT,0.4468,2,156.7,0.4646,0.4462,2.78926,0.09402,,
15707762,XRPUSDT,0.4468,2,156.6,0.4646,0.4462,2.78748,0.09396,,
15707763,XRPUSDT,0.4467,2,109.4,0.4646,0.4462,1.95826,0.0547,,
15707781,XRPUSDT,0.4463,2,224.1,0.4646,0.4462,4.10103,0.02241,,
15707800,XRPUSDT,0.4469,1,27.4,0.4646,0.4462,0.01918,0.48498,,
15707806,XRPUSDT,0.4468,1,5092.3,0.4646,0.4462,3.05538,90.64294,,
15707807,XRPUSDT,0.4461,1,319.8,0.4646,0.4462,-0.03198,5.9163,,
15707818,XRPUSDT,0.4457,2,224.4,0.4646,0.4462,4.24116,-0.1122,,
15707819,ETHUSDT,1753.62,2,0.006,1762.61,1738.11,0.05394,0.09306,,
15707820,ETHUSDT,1753.71,2,0.009,1762.61,1738.11,0.0801,0.1404,,
15707823,XRPUSDT,0.4454,2,2443,0.4646,0.4462,46.9056,-1.9544,,
15707824,XRPUSDT,0.4458,2,224.3,0.4646,0.4462,4.21684,-0.08972,,
15707825,XRPUSDT,0.4458,2,224.3,0.4646,0.4462,4.21684,-0.08972,,
15707827,XRPUSDT,0.4458,2,29.9,0.4646,0.4462,0.56212,-0.01196,,
15707831,XRPUSDT,0.4456,2,563.6,0.4646,0.4462,10.7084,-0.33816,,
15707832,XRPUSDT,0.446,2,112.8,0.4646,0.4462,2.09808,-0.02256,,
15707833,XRPUSDT,0.4461,1,116.4,0.4646,0.4462,-0.01164,2.1534,,
15707834,XRPUSDT,0.4461,1,116.4,0.4646,0.4462,-0.01164,2.1534,,
15707836,XRPUSDT,0.4455,1,14974,0.4646,0.4462,-10.4818,286.0034,,
15707838,XRPUSDT,0.4454,1,27.6,0.4646,0.4462,-0.02208,0.52992,,
15707841,ETHUSDT,1750.76,1,0.006,1762.61,1738.11,0.0759,0.0711,,
15707842,BTCUSDT,27508.34,1,0.051,27784.8,27388.46,6.11388,14.09946,,
15707843,ETHUSDT,1750.76,1,0.008,1762.61,1738.11,0.1012,0.0948,,
15707844,BTCUSDT,27513.34,1,0.0004,27784.8,27388.46,0.049952,0.108584,,
15707849,BTCUSDT,27529.98,2,0.037,27784.8,27388.46,9.42834,5.23624,,
15707852,XRPUSDT,0.446,1,4990.2,0.4646,0.4462,-0.99804,92.81772,,
15707860,ETHUSDT,1752.84,2,0.006,1762.61,1738.11,0.05862,0.08838,,
15707862,ETHUSDT,1752.84,2,0.008,1762.61,1738.11,0.07816,0.11784,,
15707869,BTCUSDT,27554.56,2,0.0004,27784.8,27388.46,0.092096,0.06644,,
15707872,ETHUSDT,1754,2,0.057,1762.61,1738.11,0.49077,0.90573,,
15707873,XRPUSDT,0.4463,2,1000,0.4646,0.4462,18.3,0.1,,
15707879,XRPUSDT,0.4465,2,27.6,0.4646,0.4462,0.49956,0.00828,,
15707882,XRPUSDT,0.4464,2,100,0.4646,0.4462,1.82,0.02,,
15707892,XRPUSDT,0.4467,1,71.4,0.4646,0.4462,0.0357,1.27806,,
15707894,XRPUSDT,0.4466,1,30.7,0.4646,0.4462,0.01228,0.5526,,
15707904,XRPUSDT,0.4466,2,266.1,0.4646,0.4485,4.7898,-0.50559,,
15707916,ETHUSDT,1755.16,1,0.008,1762.61,1715.32,0.31872,0.0596,,
15707918,ETHUSDT,1755.29,1,0.007,1762.61,1715.32,0.27979,0.05124,,
15707919,XRPUSDT,0.4468,1,70.9,0.4646,0.4485,-0.12053,1.26202,,
15707922,ETHUSDT,1755.39,2,0.006,1762.61,1715.32,0.04332,0.24042,,
15707931,ETHUSDT,1755.31,2,0.009,1762.61,1715.32,0.0657,0.35991,,
15707934,XRPUSDT,0.4466,2,10062.9,0.4646,0.4485,181.1322,-19.11951,,
15707939,XRPUSDT,0.4466,2,1632,0.4646,0.4485,29.376,-3.1008,,
15707941,XRPUSDT,0.4467,1,934.4,0.4646,0.4485,-1.68192,16.72576,,
15707947,XRPUSDT,0.4468,2,30.7,0.4646,0.4485,0.54646,-0.05219,,
15707948,BTCUSDT,27579.18,1,0.0068,27784.8,27159.58,2.85328,1.398216,,
15707950,XRPUSDT,0.4466,1,135.3,0.4646,0.4485,-0.25707,2.4354,,
15707952,XRPUSDT,0.4463,1,738.7,0.4646,0.4485,-1.62514,13.51821,,
15707960,XRPUSDT,0.4473,1,1013,0.4646,0.4485,-1.2156,17.5249,,
15707961,XRPUSDT,0.4473,1,109.5,0.4646,0.4485,-0.1314,1.89435,,
15707972,XRPUSDT,0.4483,1,27.5,0.4646,0.4485,-0.0055,0.44825,,
15707977,XRPUSDT,0.4488,2,1119.1,0.4646,0.4485,17.68178,0.33573,,
15707978,BTCUSDT,27646.65,2,0.0005,27784.8,27159.58,0.069075,0.243535,,
15707979,XRPUSDT,0.4489,1,4401.4,0.4646,0.4485,1.76056,69.10198,,
15707980,XRPUSDT,0.4488,1,1173.4,0.4646,0.4485,0.35202,18.53972,,
15707986,XRPUSDT,0.448,1,1517.2,0.4646,0.4485,-0.7586,25.18552,,
15707991,XRPUSDT,0.4476,2,4540,0.4646,0.4485,77.18,-4.086,,
15707994,XRPUSDT,0.4475,2,80.3,0.4646,0.4485,1.37313,-0.0803,,
15707995,XRPUSDT,0.4475,2,80.3,0.4646,0.4485,1.37313,-0.0803,,
15707997,XRPUSDT,0.4472,2,1032.8,0.4646,0.4485,17.97072,-1.34264,,
15708000,XRPUSDT,0.4472,2,67.6,0.4646,0.4485,1.17624,-0.08788,,
15708001,XRPUSDT,0.4471,1,376.1,0.4646,0.4485,-0.52654,6.58175,,
15708004,XRPUSDT,0.4474,2,336.3,0.4646,0.4485,5.78436,-0.36993,,
15708005,ETHUSDT,1753.87,2,4.06,1762.61,1715.32,35.4844,156.513,,
15708015,XRPUSDT,0.4476,2,67.4,0.4646,0.4485,1.1458,-0.06066,,
15708016,XRPUSDT,0.4476,2,67.4,0.4646,0.4485,1.1458,-0.06066,,
15708017,XRPUSDT,0.4476,2,67.4,0.4646,0.4485,1.1458,-0.06066,,
15708018,XRPUSDT,0.4476,2,55.6,0.4646,0.4485,0.9452,-0.05004,,
15708020,BTCUSDT,27583.53,1,0.0005,27784.8,27159.58,0.211975,0.100635,,
15708021,XRPUSDT,0.4472,1,237.6,0.4646,0.4485,-0.30888,4.13424,,
15708029,XRPUSDT,0.4471,1,71.2,0.4646,0.4485,-0.09968,1.246,,
15708032,XRPUSDT,0.4477,2,27.5,0.4646,0.4485,0.46475,-0.022,,
15708034,XRPUSDT,0.4488,2,49.9,0.4646,0.4485,0.78842,0.01497,,
15708035,XRPUSDT,0.4488,2,49.9,0.4646,0.4485,0.78842,0.01497,,
15708044,XRPUSDT,0.4488,1,5061.9,0.4646,0.4485,1.51857,79.97802,,
15708045,XRPUSDT,0.4484,1,26.7,0.4646,0.4485,-0.00267,0.43254,,
15708047,BTCUSDT,27570.67,1,0.0141,27784.8,27159.58,5.796369,3.019233,,
15708049,XRPUSDT,0.4493,2,3150,0.4646,0.4485,48.195,2.52,,
15708053,ETHUSDT,1752.82,1,0.028,1762.61,1715.32,1.05,0.27412,,
15708055,ETHUSDT,1752.82,1,0.037,1762.61,1715.32,1.3875,0.36223,,
15708056,XRPUSDT,0.4491,1,220.6,0.4646,0.4485,0.13236,3.4193,,
15708057,XRPUSDT,0.4489,1,1134.1,0.4646,0.4485,0.45364,17.80537,,
15708059,XRPUSDT,0.4491,2,7831,0.4646,0.4485,121.3805,4.6986,,
15708060,XRPUSDT,0.4494,2,2670.2,0.4646,0.4485,40.58704,2.40318,,
15708061,XRPUSDT,0.4495,2,5436.2,0.4646,0.4485,82.08662,5.4362,,
15708062,XRPUSDT,0.4495,2,3505.4,0.4646,0.4485,52.93154,3.5054,,
15708064,ETHUSDT,1753.33,2,4,1762.61,1715.32,37.12,152.04,,
15708067,XRPUSDT,0.4498,2,1253.7,0.4646,0.4485,18.55476,1.62981,,
15708068,XRPUSDT,0.45,2,78,0.4646,0.4485,1.1388,0.117,,
15708069,XRPUSDT,0.45,2,250,0.4646,0.4485,3.65,0.375,,
15708071,XRPUSDT,0.4508,2,1143.3,0.4646,0.4485,15.77754,2.62959,,
15708072,BTCUSDT,27568.87,1,0.0014,27784.8,27159.58,0.573006,0.302302,,
15708075,XRPUSDT,0.4508,1,23.3,0.4646,0.4485,0.05359,0.32154,,
15708078,XRPUSDT,0.4509,1,1088.1,0.4646,0.4485,2.61144,14.90697,,
15708080,BTCUSDT,27592.16,2,0.0141,27784.8,27159.58,2.716224,6.099378,,
15708083,XRPUSDT,0.4507,1,212.8,0.4646,0.4485,0.46816,2.95792,,
